Quantity,Name,Code,PurchasePrice,Foil,Condition,Language,PurchaseDate
1,"Protection of the Hekma",AKH,0.2,0,0,3,2/12/2017
1,"Pursue Glory",AKH,0.12,0,0,3,2/12/2017
1,"Pyramid of the Pantheon",AKH,0.4,0,0,3,2/12/2017
1,"Quasiduplicate",GRN,0.25,0,0,0,7/3/2019
1,"Quicksmith Genius",KLD,0.2,0,0,3,2/12/2017
1,"Quicksmith Rebel",AER,0.27,0,0,3,13/1/2018
1,"Raise Dead",W17,0.39,0,0,3,2/12/2017
1,"Ral, Izzet Viceroy",GRN,0.0,0,0,0,11/4/2019
1,"Rally the Peasants",UMA,0.06,0,0,0,3/1/2019
1,"Rashmi, Eternities Crafter",KLD,0.98,0,0,3,4/1/2018
3,"Rashmi, Eternities Crafter",KLD,1.5,0,0,3,15/2/2018
1,"Ravenous Intruder",AER,0.21,0,0,0,2/12/2017
1,"Ravenous Intruder",AER,0.22,0,0,3,25/12/2017
1,"Reaper of Night // Harvest Fear",PELD,0.36,1,0,0,25/12/2019
1,"Reckless Fireweaver",KLD,0.14,0,0,0,30/11/2017
1,"Reckless Fireweaver",KLD,0.15,0,0,3,4/1/2018
1,"Reckless Racer",AER,0.2,0,0,0,2/12/2017
1,"Refurbish",KLD,0.25,0,0,0,30/11/2017
1,"Refurbish",KLD,0.07,0,0,3,15/2/2018
2,"Refurbish",KLD,0.25,0,0,3,2/12/2017
2,"Refurbish",KLD,0.23,1,0,0,19/2/2018
1,"Renegade Freighter",KLD,0.14,0,0,0,28/12/2017
2,"Renegade Freighter",KLD,0.13,0,0,3,2/12/2017
1,"Renegade Freighter",KLD,0.14,0,0,3,13/12/2017
1,"Renegade Map",AER,0.15,0,0,0,2/12/2017
2,"Renegade Map",AER,0.15,0,0,3,2/12/2017
1,"Renegade Rallier",AER,0.3,0,0,0,2/12/2017
2,"Renegade's Getaway",AER,0.13,0,0,0,2/12/2017
1,"Reservoir Walker",AER,0.12,0,0,0,2/12/2017
1,"Reservoir Walker",AER,0.12,0,0,3,2/12/2017
2,"Resourceful Return",AER,0.13,0,0,0,2/12/2017
2,"Resourceful Return",AER,0.13,0,0,3,2/12/2017
1,"Restoration Specialist",AER,0.19,0,0,0,2/12/2017
1,"Restoration Specialist",AER,0.2,0,0,3,13/1/2018
1,"Reverse Engineer",AER,0.24,0,0,0,2/12/2017
1,"Revoke Privileges",KLD,0.11,0,0,0,30/11/2017
1,"Revoke Privileges",KLD,0.11,0,0,3,2/12/2017
2,"Revolutionary Rebuff",KLD,0.13,0,0,0,30/11/2017
2,"Revolutionary Rebuff",KLD,0.14,0,0,3,2/12/2017
1,"Ridgescale Tusker",AER,0.2,0,0,3,2/12/2017
1,"Riparian Tiger",KLD,0.11,0,0,0,30/11/2017
1,"Riparian Tiger",KLD,0.11,0,0,3,2/12/2017
1,"Riparian Tiger",KLD,0.12,0,0,3,4/1/2018
1,"Rite of Replication",ZEN,2.62,0,0,3,7/3/2019
2,"River Heralds' Boon",XLN,0.05,0,0,3,9/3/2018
2,"Rogue Refiner",AER,0.77,0,0,0,2/12/2017
1,"Rootwalla",W17,0.27,0,0,3,2/12/2017
1,"Rosethorn Acolyte // Seasonal Ritual",PELD,0.26,0,0,0,25/12/2019
1,"Ruinous Gremlin",KLD,0.12,0,0,3,2/12/2017
1,"Rush of Vitality",KLD,0.13,0,0,3,2/12/2017
1,"Rustwing Falcon",M19,0.05,0,0,4,19/3/2019
1,"Ruthless Sniper",AKH,0.2,0,0,3,2/12/2017
3,"Sage of Shaila's Claim",KLD,0.14,0,0,0,28/12/2017
2,"Sage of Shaila's Claim",KLD,0.15,0,0,3,13/12/2017
1,"Samut, Tyrant Smasher",WAR,0.07,0,0,6,30/4/2019
1,"Sarkhan's Catharsis",WAR,0.12,1,0,0,9/6/2019
1,"Scarab Feast",AKH,0.15,0,0,3,2/12/2017
1,"Scattered Groves",AKH,2.0,0,0,3,2/12/2017
1,"Scrapper Champion",AER,0.2,0,0,0,2/12/2017
1,"Scrounging Bandar",AER,0.15,0,0,3,13/1/2018
2,"Sea Legs",RIX,0.04,0,0,3,9/3/2018
1,"Select for Inspection",KLD,0.12,0,0,0,30/11/2017
2,"Select for Inspection",KLD,0.13,0,0,0,28/12/2017
2,"Select for Inspection",KLD,0.12,0,0,3,2/12/2017
1,"Selesnya Locket",GRN,0.06,0,0,0,14/12/2018
1,"Sentinel Totem",XLN,0.08,0,0,0,20/1/2019
1,"Sentinel Totem",XLN,0.09,0,0,0,25/3/2018
1,"Sequestered Stash",KLD,0.07,0,0,3,15/2/2018
1,"Sequestered Stash",KLD,0.2,0,0,3,2/12/2017
1,"Seraph of the Suns",AKH,0.2,0,0,3,2/12/2017
1,"Serra Angel",W17,0.38,0,0,3,2/12/2017
1,"Servo Schematic",AER,0.2,0,0,3,2/12/2017
3,"Servo Schematic",AER,0.23,0,0,3,15/4/2018
1,"Shadowstorm Vizier",AKH,0.19,0,0,3,2/12/2017
1,"Shanna, Sisay's Legacy",DOM,0.71,1,0,0,16/6/2018
1,"Shapers' Sanctuary",XLN,0.0,0,0,0,10/7/2019
2,"Shapers' Sanctuary",XLN,3.0,0,0,0,14/5/2019
1,"Shed Weakness",AKH,0.13,0,0,3,2/12/2017
1,"Shielded Aether Thief",AER,0.21,0,0,0,2/12/2017
1,"Shielded Aether Thief",AER,0.21,0,0,3,2/12/2017
1,"Shipwreck Moray",AER,0.12,0,0,0,2/12/2017
1,"Shipwreck Moray",AER,0.12,0,0,3,2/12/2017
1,"Shipwreck Moray",AER,0.13,0,0,3,25/12/2017
1,"Shipwreck Moray",AER,0.14,0,0,3,13/1/2018
1,"Shivan Dragon",W17,0.3,0,0,3,2/12/2017
3,"Shock",AER,0.16,0,0,3,2/12/2017
1,"Shrine of the Forsaken Gods",BFZ,0.43,0,0,0,7/3/2019
2,"Silkweaver Elite",AER,0.13,0,0,0,2/12/2017
1,"Silkweaver Elite",AER,0.13,0,0,3,25/12/2017
1,"Silvergill Adept",RIX,0.95,1,0,0,28/4/2018
1,"Silvergill Adept",RIX,1.24,1,0,0,9/3/2018
1,"Simic Guildgate",RNA,0.06,0,0,6,3/5/2019
1,"Siren Reaver",RIX,0.06,0,0,0,25/3/2018
1,"Sky Skiff",KLD,0.13,0,0,0,28/12/2017
2,"Sky Skiff",KLD,0.13,0,0,3,4/1/2018
1,"Sky Theater Strix",WAR,0.19,1,0,6,4/5/2019
2,"Skyship Plunderer",AER,0.25,0,0,0,2/12/2017
1,"Skyship Stalker",KLD,0.28,0,0,0,30/11/2017
1,"Skyship Stalker",KLD,0.28,0,0,3,2/12/2017
1,"Skysovereign, Consul Flagship",KLD,0.88,0,0,0,24/4/2018
1,"Slippery Scoundrel",RIX,0.17,1,0,3,28/2/2018
2,"Sly Requisitioner",AER,0.2,0,0,0,2/12/2017
1,"Snapping Drake",M19,0.02,0,0,0,14/9/2018
2,"Snare Thopter",KLD,0.15,0,0,3,2/12/2017
1,"Soul Salvage",DOM,0.09,1,0,0,29/5/2018
2,"Soulstinger",AKH,0.13,0,0,3,2/12/2017
2,"Spark Reaper",WAR,0.1,0,0,0,9/5/2019
1,"Spark of Creativity",KLD,0.2,0,0,3,4/1/2018
1,"Speedway Fanatic",KLD,0.2,0,0,0,30/11/2017
1,"Sphinx of Magosi",W17,0.4,0,0,3,2/12/2017
1,"Spidery Grasp",AKH,0.13,0,0,3,2/12/2017
2,"Spire Patrol",AER,0.2,0,0,0,2/12/2017
1,"Spireside Infiltrator",KLD,0.11,0,0,0,30/11/2017
3,"Spireside Infiltrator",KLD,0.11,0,0,3,2/12/2017
1,"Spireside Infiltrator",KLD,0.13,0,0,3,4/1/2018
1,"Spontaneous Artist",KLD,0.11,0,0,0,28/12/2017
1,"Stalking Tiger",W17,0.3,0,0,3,2/12/2017
1,"Standing Troops",W17,0.16,0,0,3,2/12/2017
1,"Stealer of Secrets",W17,0.32,0,0,3,2/12/2017
2,"Steam Vents",GRN,9.9,0,0,3,24/3/2019
1,"Stolen Identity",GTC,0.5,0,0,3,7/3/2019
2,"Stone Quarry",AKH,0.16,0,0,3,2/12/2017
1,"Storm Sculptor",XLN,0.02,0,0,0,25/3/2018
1,"Stormfront Pegasus",W17,0.18,0,0,3,2/12/2017
1,"Strider Harness",RIX,0.12,1,0,0,25/3/2018
2,"Submerged Boneyard",AKH,0.22,0,0,3,2/12/2017
1,"Subtle Strike",KLD,0.11,0,0,0,30/11/2017
1,"Subtle Strike",KLD,0.11,0,0,3,2/12/2017
1,"Subtle Strike",KLD,0.13,0,0,3,13/12/2017
3,"Sulfur Falls",DOM,3.55,0,0,0,3/8/2018
1,"Sunscorched Desert",AKH,0.21,0,0,3,2/12/2017
1,"Supernatural Stamina",AKH,0.14,0,0,3,2/12/2017
1,"Supply Caravan",AKH,0.13,0,0,3,2/12/2017
2,"Sweatworks Brawler",AER,0.14,0,0,0,2/12/2017
2,"Sweatworks Brawler",AER,0.14,0,0,3,25/12/2017
1,"Tah-Crop Elite",AKH,0.13,0,0,3,2/12/2017
1,"Take Down",KLD,0.13,0,0,3,2/12/2017
2,"Take into Custody",AER,0.13,0,0,0,2/12/2017
2,"Tasseled Dromedary",KLD,0.11,0,0,0,30/11/2017
1,"Tasseled Dromedary",KLD,0.12,0,0,3,2/12/2017
2,"Tattered Mummy",AKH,0.59,0,0,3,2/12/2017
2,"Teferi, Time Raveler",WAR_JP,0.0,0,0,6,4/5/2019
1,"Temple of the False God",C17,0.19,0,0,0,27/3/2018
1,"Temple of the False God",DDO,0.25,0,0,0,31/12/2018
1,"Terramorphic Expanse",CM2,0.14,0,0,0,31/12/2018
2,"Terror of the Fairgrounds",KLD,0.11,0,0,3,13/12/2017
1,"Tezzeret's Touch",AER,0.24,0,0,0,2/12/2017
3,"The Haunt of Hightower",RNA,1.57,1,0,0,16/5/2019
1,"Those Who Serve",AKH,0.12,0,0,3,2/12/2017
1,"Thriving Grubs",KLD,0.12,0,0,0,30/11/2017
1,"Thriving Grubs",KLD,0.13,0,0,3,2/12/2017
1,"Thriving Ibex",KLD,0.12,0,0,0,28/12/2017
2,"Thriving Ibex",KLD,0.11,0,0,3,2/12/2017
2,"Thriving Rats",KLD,0.1,0,0,0,30/11/2017
1,"Thriving Rats",KLD,0.11,0,0,0,28/12/2017
1,"Thriving Turtle",KLD,0.13,0,0,3,4/1/2018
1,"Thundering Giant",W17,0.31,0,0,3,2/12/2017
1,"Tibalt, Rakish Instigator",WAR,0.14,0,0,6,1/5/2019
1,"Tidy Conclusion",KLD,0.11,0,0,0,30/11/2017
1,"Tidy Conclusion",KLD,0.12,0,0,3,4/1/2018
1,"Timber Gorge",AKH,0.18,0,0,3,2/12/2017
1,"Toolcraft Exemplar",KLD,0.47,0,0,0,28/12/2017
1,"Torch Gauntlet",KLD,0.11,0,0,0,30/11/2017
1,"Torch Gauntlet",KLD,0.11,0,0,3,2/12/2017
1,"Tranquil Expanse",AKH,0.23,0,0,3,2/12/2017
1,"Treasure Keeper",AER,0.24,0,0,0,2/12/2017
1,"Treasure Mage",DDU,0.2,0,0,0,7/3/2019
1,"Trespasser's Curse",AKH,0.15,0,0,3,2/12/2017
1,"Trial of Ambition",AKH,0.2,0,0,3,2/12/2017
1,"Trial of Knowledge",AKH,0.21,0,0,3,2/12/2017
1,"Trial of Solidarity",AKH,0.2,0,0,3,2/12/2017
3,"Trial of Strength",AKH,0.2,0,0,3,2/12/2017
1,"Trial of Zeal",AKH,0.19,0,0,3,2/12/2017
1,"Tricks of the Trade",W17,0.3,0,0,3,2/12/2017
1,"Tromokratis",PLPA,0.0,1,0,3,4/1/2018
2,"Trophy Mage",AER,0.15,0,0,0,21/2/2018
2,"Unbridled Growth",AER,0.14,0,0,0,2/12/2017
1,"Unbridled Growth",AER,0.14,0,0,3,2/12/2017
1,"Unbridled Growth",AER,0.21,1,0,3,11/2/2018
1,"Unclaimed Territory",XLN,1.62,0,0,0,29/3/2018
2,"Underrealm Lich",GRN,1.71,0,0,0,16/5/2019
1,"Universal Solvent",AER,0.14,0,0,0,2/12/2017
1,"Universal Solvent",AER,0.14,0,0,3,2/12/2017
1,"Untamed Hunger",W17,0.3,0,0,3,2/12/2017
1,"Untethered Express",AER,0.2,0,0,0,2/12/2017
1,"Unwavering Initiate",AKH,0.13,0,0,3,2/12/2017
1,"Urban Utopia",GRN,0.16,1,0,0,6/11/2018
1,"Utvara Hellkite",C17,0.0,0,0,0,10/7/2019
1,"Vampire Revenant",RIX,0.03,0,0,8,22/8/2018
2,"Vedalken Blademaster",KLD,0.11,0,0,3,13/12/2017
4,"Verdant Automaton",AER,0.11,0,0,0,2/12/2017
1,"Verdant Automaton",AER,0.13,0,0,3,25/12/2017
1,"Veteran Motorist",KLD,0.09,0,0,0,24/4/2018
1,"Victory's Herald",W17,0.25,0,0,3,2/12/2017
1,"Vizier of Remedies",AKH,0.3,0,0,3,2/12/2017
2,"Voiceless Spirit",ISD,0.05,0,0,0,7/3/2019
1,"Voltaic Brawler",KLD,0.26,0,0,3,4/1/2018
1,"Voltaic Brawler",KLD,0.28,0,0,3,2/12/2017
2,"Walking Ballista",AER,10.32,0,0,0,22/8/2018
1,"Walking Ballista",AER,12.3,0,0,0,12/9/2018
1,"War Screecher",WAR,0.03,0,0,0,16/5/2019
1,"Warfire Javelineer",AKH,0.2,0,0,3,2/12/2017
1,"Watchers of the Dead",AKH,0.21,0,0,3,2/12/2017
1,"Watchful Automaton",AER,0.13,0,0,0,2/12/2017
2,"Watchful Automaton",AER,0.14,0,0,3,13/1/2018
1,"Weaponcraft Enthusiast",KLD,0.21,0,0,3,2/12/2017
1,"Welder Automaton",AER,0.12,0,0,0,2/12/2017
2,"Welder Automaton",AER,0.12,0,0,3,2/12/2017
1,"Welder Automaton",AER,0.13,0,0,3,13/1/2018
1,"Weldfast Monitor",KLD,0.11,0,0,0,30/11/2017
1,"Weldfast Wingsmith",KLD,0.12,0,0,3,4/1/2018
1,"Welding Sparks",KLD,0.12,0,0,0,30/11/2017
1,"Whir of Invention",AER,0.75,0,0,3,2/12/2017
1,"Whirler Virtuoso",KLD,0.35,0,0,0,30/11/2017
1,"Wild Wanderer",KLD,0.12,0,0,0,30/11/2017
2,"Wild Wanderer",KLD,0.12,0,0,3,2/12/2017
1,"Wily Bandar",KLD,0.13,0,0,0,30/11/2017
1,"Wily Bandar",KLD,0.02,0,0,1,7/3/2019
1,"Wind Drake",KLD,0.12,0,0,0,28/12/2017
1,"Wind-Kin Raiders",AER,0.2,0,0,3,25/12/2017
1,"Winding Constrictor",AER,0.59,0,0,3,13/1/2018
1,"Winds of Rebuke",AKH,0.11,0,0,3,2/12/2017
1,"Wing Snare",W17,0.28,0,0,3,2/12/2017
1,"Wispweaver Angel",KLD,0.2,0,0,3,13/12/2017
2,"Woodland Cemetery",DOM,2.16,0,0,0,16/5/2019
2,"Woodland Stream",AKH,0.17,0,0,3,2/12/2017
1,"Woodweaver's Puzzleknot",KLD,0.15,0,0,0,30/11/2017
1,"Woodweaver's Puzzleknot",KLD,0.15,0,0,3,4/1/2018
1,"Workshop Assistant",KLD,0.13,0,0,3,13/12/2017
1,"Worn Powerstone",C18,0.19,0,0,0,2/9/2018
3,"Wrangle",AER,0.14,0,0,0,2/12/2017
1,"Zahid, Djinn of the Lamp",DOM,2.36,1,0,0,28/4/2018
2,"abnormal endurance",M19,0.05,0,0,0,3/9/2018
1,"academy drake",DOM,0.03,0,0,3,12/5/2018
1,"academy drake",DOM,0.06,0,0,3,22/4/2018
1,"academy journeymage",DOM,0.05,0,0,0,12/5/2018
1,"academy journeymage",DOM,0.06,0,0,0,29/4/2018
1,"academy journeymage",DOM,0.05,0,0,3,17/6/2018
1,"academy journeymage",DOM,0.06,0,0,3,22/4/2018
1,"accomplished automaton",KLD,0.02,0,0,0,19/2/2018
1,"accomplished automaton",KLD,0.01,0,0,3,11/2/2018
1,"accursed horde",HOU,0.1,0,0,0,15/4/2018
1,"acolyte's reward",BNG,0.1,0,0,0,2/7/2019
1,"acrobatic maneuver",KLD,0.05,0,0,0,19/2/2018
1,"acrobatic maneuver",KLD,0.06,0,0,3,11/2/2018
1,"act of treason",M20,0.04,0,0,0,1/10/2019
1,"adamant will",DOM,0.05,0,0,0,12/5/2018
1,"adamant will",DOM,0.06,0,0,0,29/4/2018
1,"adamant will",DOM,0.05,0,0,3,12/5/2018
1,"adamant will",DOM,0.06,0,0,3,22/4/2018
1,"adeliz, the cinder wind",DOM,0.15,0,0,0,29/5/2018
1,"adeliz, the cinder wind",DOM,0.34,0,0,3,22/4/2018
1,"admiral's order",RIX,0.41,0,0,3,4/4/2018
1,"adventurous impulse",DOM,0.07,0,0,3,12/5/2018
1,"advocate of the beast",M14,0.09,0,0,0,2/3/2019
1,"aegis automaton",AER,0.03,0,0,0,3/9/2018
2,"aegis automaton",AER,0.05,0,0,0,25/2/2018
1,"aegis of the heavens",M19,0.09,0,0,6,18/7/2018
1,"aerial assault",M20,0.04,0,0,0,20/12/2019
1,"aerial modification",AER,0.06,0,0,0,28/4/2018
1,"aerial modification",AER,0.05,0,0,3,27/1/2018
1,"aerial modification",AER,0.07,0,0,3,17/6/2018
1,"aeromunculus",RNA,0.04,0,0,0,20/1/2019
1,"aeronaut admiral",AER,0.13,0,0,3,8/2/2018
1,"aesthir glider",DOM,0.03,0,0,3,12/5/2018
1,"aether chaser",AER,0.03,0,0,3,14/2/2018
1,"aether chaser",AER,0.05,0,0,3,17/6/2018
1,"aether gale",C18,0.16,0,0,0,2/9/2018
1,"aether herder",AER,0.04,0,0,0,20/2/2018
1,"aether herder",AER,0.05,0,0,0,12/9/2018
1,"aether herder",AER,0.05,0,0,3,14/2/2018
1,"aether herder",AER,0.07,0,0,3,11/2/2018
1,"aether herder",AER,0.32,0,0,3,8/2/2018
2,"aether hub",KLD,0.4,0,0,0,31/5/2018
1,"aether hub",KLD,0.75,0,0,0,19/2/2018
1,"aether inspector",AER,0.02,0,0,3,15/2/2018
1,"aether inspector",AER,0.06,0,0,3,11/2/2018
1,"aether inspector",AER,0.32,0,0,3,27/1/2018
1,"aether inspector",AER,0.36,0,0,3,8/2/2018
1,"aether inspector",AER,0.05,0,0,6,18/7/2018
1,"aether poisoner",AER,0.04,0,0,0,12/9/2018
2,"aether poisoner",AER,0.03,0,0,3,14/2/2018
1,"aether swooper",AER,0.04,0,0,0,20/2/2018
1,"aether theorist",KLD,0.05,0,0,3,8/2/2018
1,"aether tradewinds",KLD,0.02,0,0,0,12/4/2018
1,"aether tradewinds",KLD,0.1,0,0,0,19/2/2018
1,"aether tradewinds",KLD,0.09,0,0,3,11/2/2018
1,"aethergeode miner",AER,0.12,0,0,0,3/9/2018
1,"aethersphere harvester",AER,1.66,0,0,3,8/2/2018
1,"aetherstream leopard",AER,0.02,0,0,0,3/9/2018
1,"aetherstream leopard",AER,0.03,0,0,0,20/2/2018
1,"aethertorch renegade",KLD,0.06,0,0,3,8/2/2018
1,"affectionate indrik",GRN,0.03,0,0,3,12/12/2018
1,"aggressive urge",RIX,0.02,0,0,0,25/3/2018
2,"aggressive urge",RIX,0.03,0,0,0,3/7/2018
2,"aggressive urge",RIX,0.02,0,0,3,4/4/2018
1,"agonizing syphon",M20,0.03,0,0,0,1/10/2019
4,"ahn-crop invader",WAR,0.04,0,0,6,4/5/2019
4,"aid the fallen",WAR,0.06,0,0,6,4/5/2019
1,"airdrop aeronauts",AER,0.04,0,0,6,18/7/2018
1,"ajani's pridemate",WAR,0.07,0,0,6,4/5/2019
1,"ajani's welcome",M19,0.0,0,0,0,7/7/2018
1,"ajani, the greathearted",WAR_JP,5.98,0,0,6,3/5/2019
1,"akroan crusader",UMA,0.04,0,0,0,3/1/2019
1,"alley evasion",AER,0.02,0,0,3,11/2/2018
2,"alley evasion",AER,0.04,0,0,3,17/6/2018
1,"alley strangler",AER,0.04,0,0,0,3/9/2018
1,"alley strangler",AER,0.03,0,0,3,17/6/2018
1,"alley strangler",AER,0.11,0,0,3,25/1/2018
1,"alpine moon",M19,1.36,0,0,0,14/9/2018
1,"altar's reap",M14,0.02,0,0,0,2/3/2019
1,"ambitious aetherborn",KLD,0.07,0,0,0,19/2/2018
1,"ambitious aetherborn",KLD,0.03,0,0,3,28/2/2018
2,"ancient animus",DOM,0.05,0,0,0,28/5/2018
2,"ancient animus",DOM,0.05,0,0,3,12/5/2018
1,"ancient stone idol",C18,0.96,0,0,0,2/9/2018
1,"angel's mercy",M13,0.02,0,0,0,2/3/2019
1,"angelic exaltation",RNA,0.08,0,0,0,20/1/2019
2,"angelic gift",M20,0.04,0,0,0,30/9/2019
2,"angelic wall",M14,0.09,0,0,0,2/3/2019
2,"angrath, captain of chaos",WAR_JP,2.51,0,0,6,4/5/2019
1,"animation module",KLD,0.26,0,0,0,24/5/2018
1,"anticipate",M20,0.05,0,0,0,20/12/2019
1,"anticipate",M19,0.07,0,0,0,3/9/2018
1,"apostle of purifying light",M20,0.1,0,0,0,5/8/2019
1,"appetite for the unnatural",KLD,0.07,0,0,0,19/2/2018
1,"applied biomancy",RNA,0.04,0,0,0,20/1/2019
1,"apprentice necromancer",C17,0.47,0,0,0,29/3/2018
1,"aquatic incursion",RIX,0.06,0,0,0,25/3/2018
1,"aradara express",KLD,0.07,0,0,0,19/2/2018
1,"arbor armament",DOM,0.03,0,0,0,28/5/2018
1,"arbor armament",DOM,0.05,0,0,0,12/5/2018
1,"arborback stomper",KLD,0.07,0,0,3,8/2/2018
1,"arboreal grazer",WAR,0.06,0,0,6,30/4/2019
1,"arboreal grazer",WAR,0.07,0,0,6,4/5/2019
1,"arboretum elemental",GRN,0.07,0,0,3,8/12/2018
1,"arcane flight",DOM,0.05,0,0,0,12/5/2018
1,"arcane flight",DOM,0.06,0,0,3,22/4/2018
1,"arcanis the omnipotent",C17,0.32,0,0,0,29/3/2018
1,"arcanist's owl",ELD,0.1,0,0,0,12/10/2019
1,"archaeomancer",C17,0.13,0,0,0,29/3/2018
1,"archon of absolution",ELD,0.09,0,0,0,12/10/2019
1,"arlinn's wolf",WAR,0.05,0,0,0,25/12/2019
1,"arlinn's wolf",WAR,0.04,0,0,6,1/5/2019
1,"arlinn's wolf",WAR,0.05,0,0,6,4/5/2019
1,"arlinn, voice of the pack",WAR,0.1,0,0,6,4/5/2019
1,"arlinn, voice of the pack",WAR,0.11,0,0,6,30/4/2019
1,"armorcraft judge",KLD,0.1,0,0,3,25/6/2018
2,"arrester's admonition",RNA,0.04,0,0,0,20/1/2019
2,"arrester's zeal",RNA,0.05,0,0,0,20/1/2019
2,"artful takedown",GRN,0.04,0,0,0,23/11/2018
1,"artful takedown",GRN,0.07,0,0,0,30/9/2018
1,"artificer's assistant",DOM,0.07,0,0,6,18/7/2018
1,"aryel, knight of windgrace",DOM,0.32,0,0,0,29/5/2018
1,"aryel, knight of windgrace",DOM,0.26,0,0,3,17/6/2018
1,"ashiok's skulker",WAR,0.03,0,0,0,9/6/2019
4,"ashiok's skulker",WAR,0.04,0,0,6,4/5/2019
1,"ashiok, dream render",WAR,0.96,0,0,6,4/5/2019
1,"assure_assemble",GRN,0.17,0,0,0,15/10/2018
1,"attune with aether",KLD,0.09,0,0,0,19/2/2018
1,"attune with aether",KLD,0.09,0,0,3,11/2/2018
1,"attune with aether",KLD,0.1,0,0,6,18/7/2018
2,"audacious infiltrator",AER,0.04,0,0,0,25/2/2018
3,"audacious infiltrator",AER,0.02,0,0,3,17/6/2018
1,"audacious infiltrator",AER,0.34,0,0,3,8/2/2018
1,"audacious thief",M20,0.04,0,0,0,1/10/2019
1,"augmenting automaton",AER,0.04,0,0,0,25/2/2018
1,"augmenting automaton",AER,0.08,0,0,0,12/9/2018
1,"augmenting automaton",AER,0.09,0,0,0,3/9/2018
1,"augmenting automaton",AER,0.02,0,0,3,17/6/2018
1,"augmenting automaton",AER,0.04,0,0,3,11/2/2018
1,"augmenting automaton",AER,0.1,0,0,3,25/1/2018
1,"aven eternal",WAR,0.03,0,0,0,9/6/2019
3,"aven eternal",WAR,0.04,0,0,6,4/5/2019
2,"aven sentry",DOM,0.02,0,0,0,5/8/2018
1,"aven sentry",DOM,0.03,0,0,3,22/4/2018
1,"aviary mechanic",KLD,0.04,0,0,3,8/2/2018
1,"azami, lady of scrolls",C17,0.22,0,0,0,29/3/2018
2,"azorius locket",RNA,0.04,0,0,0,20/1/2019
1,"azorius locket",RNA,0.04,0,0,6,30/4/2019
2,"azorius skyguard",RNA,0.04,0,0,0,20/1/2019
1,"baffling end",RIX,0.13,0,0,0,25/3/2018
1,"baird, steward of argive",DOM,0.2,0,0,3,22/4/2018
1,"bake into a pie",ELD,0.05,0,0,0,12/10/2019
1,"ballista charger",KLD,0.05,0,0,0,19/2/2018
2,"baloth gorger",DOM,0.04,0,0,0,29/5/2018
1,"baloth gorger",DOM,0.05,0,0,0,12/5/2018
1,"baloth gorger",DOM,0.06,0,0,0,29/4/2018
1,"baloth gorger",DOM,0.05,0,0,3,12/5/2018
3,"band together",WAR,0.05,0,0,6,4/5/2019
3,"banehound",WAR,0.05,0,0,6,4/5/2019
1,"baral's expertise",AER,0.38,0,0,3,8/2/2018
2,"barging sergeant",GRN,0.03,0,0,0,6/11/2018
1,"barging sergeant",GRN,0.02,0,0,3,8/12/2018
1,"barkhide troll",M20,0.36,1,0,0,1/10/2019
1,"barricade breaker",AER,0.04,0,0,3,14/2/2018
1,"barricade breaker",AER,0.06,0,0,3,8/2/2018
1,"barricade breaker",AER,0.2,0,0,3,25/1/2018
1,"barrier of bones",GRN,0.05,0,0,0,23/11/2018
1,"barrier of bones",GRN,0.04,0,0,3,8/12/2018
1,"barrier of bones",GRN,0.06,0,0,6,30/4/2019
1,"barrow witches",ELD,0.11,1,0,0,25/12/2019
1,"bartered cow",ELD,0.02,0,0,0,12/10/2019
2,"bartizan bats",GRN,0.02,0,0,0,13/11/2018
1,"bartizan bats",GRN,0.03,0,0,0,6/11/2018
1,"bartizan bats",GRN,0.01,0,0,6,30/4/2019
1,"bastion enforcer",AER,0.02,0,0,0,20/2/2018
1,"bastion enforcer",AER,0.03,0,0,0,3/9/2018
1,"bastion inventor",AER,0.03,0,0,0,12/9/2018
2,"bastion inventor",AER,0.05,0,0,0,2/6/2018
1,"bastion inventor",AER,0.06,0,0,3,15/2/2018
1,"bastion inventor",AER,0.07,0,0,3,27/1/2018
1,"battle at the bridge",AER,0.23,0,0,3,11/2/2018
2,"battlefield promotion",WAR,0.04,0,0,6,30/4/2019
2,"battlefield promotion",WAR,0.05,0,0,6,4/5/2019
1,"beacon bolt",GRN,0.11,0,0,0,25/11/2018
2,"beamsplitter mage",GRN,0.07,0,0,0,18/10/2018
1,"beanstalk giant_fertile footsteps",PELD,0.27,0,0,0,12/10/2019
3,"beast whisperer",GRN,0.44,0,0,0,25/11/2018
1,"befuddle",DOM,0.03,0,0,0,28/5/2018
1,"befuddle",DOM,0.07,0,0,0,29/4/2018
1,"befuddle",DOM,0.03,0,0,3,31/5/2018
1,"befuddle",DOM,0.08,0,0,3,22/4/2018
1,"befuddle",M20,0.02,0,0,0,30/9/2019
1,"belle of the brawl",ELD,0.08,0,0,0,12/10/2019
1,"beloved princess",ELD,0.03,0,0,0,20/12/2019
1,"benalish honor guard",DOM,0.05,0,0,3,22/4/2018
1,"benalish honor guard",DOM,0.04,0,0,6,18/7/2018
1,"bioessence hydra",WAR,0.34,0,0,6,3/5/2019
1,"blackblade reforged",DOM,3.88,1,0,3,22/4/2018
1,"blacklance paragon",ELD,1.55,1,0,0,12/10/2019
1,"blade instructor",GRN,0.04,0,0,3,12/12/2018
1,"bladebrand",M20,0.04,0,0,0,5/8/2019
1,"blasphemous act",C18,1.25,0,0,0,2/9/2018
